event_id,value,variable,latitude,longitude,year,month,day,station,station_name,sea_surface_height
18VA17666_001,34.2271287204724,Phosphate_0_50,44.2675,-63.3175,2017,1,16,HL2,North Sydney,0.9
18VA17666_001,34.2271287204724,Phosphate_0_50,44.2675,-63.3175,2017,1,16,HL2,Yarmouth,3
18VA17666_002,35.8302815464896,Phosphate_0_50,44.2675,-63.3175,2017,1,31,HL2,NA,NA
18VA17666_003,25.5035553281853,Phosphate_0_50,44.2675,-63.3175,2017,4,10,HL2,NA,NA
18VA17666_004,25.290862560241,Phosphate_0_50,44.2675,-63.3175,2017,5,23,HL2,NA,NA
18VA17666_005,19.4392724324324,Phosphate_0_50,44.2675,-63.3175,2017,6,8,HL2,NA,NA
18VA17666_006,26.8736379804878,Phosphate_0_50,44.2675,-63.3175,2017,8,29,HL2,NA,NA
18VA17666_007,11.7161806041257,Phosphate_0_50,44.6937,-63.6403,2017,10,3,HL2,NA,NA
18VA18666_001,34.6755832658643,Phosphate_0_50,44.267,-63.32,2018,2,7,HL2,NA,NA
18VA18666_002,31.563972290227,Phosphate_0_50,44.2675,-63.3175,2018,2,23,HL2,NA,NA
18VA18666_003,19.9117437758621,Phosphate_0_50,44.2675,-63.3175,2018,3,20,HL2,NA,NA
18VA18666_004,15.8632030695266,Phosphate_0_50,44.27,-63.3217,2018,4,3,HL2,NA,NA
18VA18666_005,18.9021660046729,Phosphate_0_50,44.27,-63.32,2018,5,1,HL2,NA,NA
18VA18666_006,16.7959019155534,Phosphate_0_50,44.2675,-63.3175,2018,5,18,HL2,NA,NA
18VA18666_007,15.7749999534161,Phosphate_0_50,44.2675,-63.3175,2018,6,7,HL2,NA,NA
18VA18666_008,20.4891277424483,Phosphate_0_50,44.2708,-63.3188,2018,6,28,HL2,NA,NA
18VA18666_009,14.1901425,Phosphate_0_50,44.2675,-63.3175,2018,8,28,HL2,NA,NA
18VA18666_010,19.5711085522531,Phosphate_0_50,44.2675,-63.3175,2018,10,30,HL2,NA,NA
18VA18666_011,23.6087566641182,Phosphate_0_50,44.2675,-63.3175,2018,11,19,HL2,NA,NA
18VA18666_012,29.235568313655,Phosphate_0_50,44.2675,-63.3175,2018,12,6,HL2,NA,NA
18VA18666_013,30.6005478170029,Phosphate_0_50,44.2675,-63.3175,2018,12,21,HL2,NA,NA
18VA19666_001,38.1289427272727,Phosphate_0_50,44.2675,-63.3175,2019,1,14,HL2,NA,NA
18VA19666_002,33.4519100172244,Phosphate_0_50,44.2675,-63.3175,2019,2,5,HL2,NA,NA
18VA19666_003,21.5251803709677,Phosphate_0_50,44.2675,-63.3175,2019,5,10,HL2,NA,NA
18VA19666_004,22.0870894269871,Phosphate_0_50,44.2675,-63.3175,2019,5,28,HL2,NA,NA
18VA19666_005,21.235703415493,Phosphate_0_50,44.2675,-63.3175,2019,6,19,HL2,NA,NA
18VA19666_006,22.2964372641509,Phosphate_0_50,44.2672,-63.319,2019,6,27,HL2,NA,NA
18VA19666_007,14.6823538582677,Phosphate_0_50,44.2703,-63.3208,2019,10,21,HL2,NA,NA
18VA19666_008,14.6760716020794,Phosphate_0_50,44.2688,-63.3208,2019,11,22,HL2,NA,NA
18VA19666_009,23.000807,Phosphate_0_50,44.2675,-63.3175,2019,12,17,HL2,NA,NA
18VA99666_99666001,30.17475,Phosphate_0_50,44.265,-63.3175,1999,1,13,HL2,NA,NA
18VA99666_99666008,36.1255,Phosphate_0_50,44.26667,-63.31667,1999,5,5,HL2,NA,NA
18VA99666_99666009,29.4065,Phosphate_0_50,44.266,-63.3175,1999,5,19,HL2,NA,NA
18VA99666_99666010,35.762,Phosphate_0_50,44.266,-63.3175,1999,6,10,HL2,NA,NA
18VA99666_99666011,25.31275,Phosphate_0_50,44.265,-63.3175,1999,8,13,HL2,NA,NA
18VA99666_99666012,22.86725,Phosphate_0_50,44.26667,-63.31667,1999,8,27,HL2,NA,NA
18VA99666_99666013,20.74575,Phosphate_0_50,44.267,-63.31733,1999,9,10,HL2,NA,NA
18VA99666_99666014,11.4175,Phosphate_0_50,44.26667,-63.317,1999,11,24,HL2,NA,NA
18VA99666_99666015,13.4745,Phosphate_0_50,44.26667,-63.31667,1999,12,10,HL2,NA,NA
18VA99666_99666016,28.34875,Phosphate_0_50,44.26667,-63.31667,1999,12,23,HL2,NA,NA
18WA02916_2002916006,35.662,Phosphate_0_50,44.26667,-63.31667,2002,5,4,HL2,NA,NA
32EV17606_007,22.2459792648678,Phosphate_0_50,44.26478,-63.30922,2017,11,25,HL2,NA,NA
32EV17606_174,19.8932733491012,Phosphate_0_50,44.27162,-63.31691,2017,12,16,HL2,Halifax,1.1
32EV17606_174,19.8932733491012,Phosphate_0_50,44.27162,-63.31691,2017,12,16,HL2,North Sydney,1
32EV17606_174,19.8932733491012,Phosphate_0_50,44.27162,-63.31691,2017,12,16,HL2,Yarmouth,3
181C04004_2004004088,95.7883333333333,Phosphate_50_150,44.25956,-63.32316,2004,2,17,HL2,NA,NA
181C07685_2007685000,86.3864903846154,Phosphate_50_150,44.26271,-63.31394,2007,2,20,HL2,NA,NA
181C07685_2007685094,84.6335172413793,Phosphate_50_150,44.27064,-63.3216,2007,3,4,HL2,NA,NA
181C07686_2007686083,86.50302,Phosphate_50_150,44.27,-63.32333,2007,3,18,HL2,NA,NA
181C08775_2008775001,97.9785,Phosphate_50_150,44.27058,-63.31328,2008,3,3,HL2,NA,NA
181C08775_2008775101,88.558,Phosphate_50_150,44.27074,-63.31605,2008,3,22,HL2,NA,NA
181C08830_2008830002,93.7829605263158,Phosphate_50_150,44.2667,-63.1917,2008,7,6,HL2,NA,NA
18CY98079_98079037,91.48,Phosphate_50_150,44.2667,-63.3167,1999,3,31,HL2,NA,NA
18DL19001_006,94.8754458591481,Phosphate_50_150,44.26896,-63.3156,2019,6,7,HL2,NA,NA
18HU00009_2000009007,132.63625,Phosphate_50_150,44.26667,-63.31667,2000,5,20,HL2,NA,NA
18HU00009_2000009153,153.48895,Phosphate_50_150,44.26667,-63.31667,2000,6,8,HL2,NA,NA
18HU00050_2000050002,105.6015,Phosphate_50_150,44.29566,-63.2305,2000,9,30,HL2,NA,NA
18HU00050_2000050082,122.86284,Phosphate_50_150,44.268,-63.32233,2000,10,7,HL2,NA,NA
18HU00050_2000050288,130.805,Phosphate_50_150,44.26266,-63.313,2000,10,16,HL2,Halifax,1.1
18HU00050_2000050288,130.805,Phosphate_50_150,44.26266,-63.313,2000,10,16,HL2,North Sydney,0.8
18HU00050_2000050288,130.805,Phosphate_50_150,44.26266,-63.313,2000,10,16,HL2,Yarmouth,3
18HU00050_2000050328,104.3725,Phosphate_50_150,44.26667,-63.31667,2000,10,25,HL2,NA,NA
18HU00062_2000068088,112.918,Phosphate_50_150,44.2715,-63.32117,2000,12,8,HL2,NA,NA
18HU00066_2000066020,117.548,Phosphate_50_150,44.26947,-63.29167,2000,11,22,HL2,NA,NA
18HU01009_2001009008,94.176,Phosphate_50_150,44.266,-63.30216,2001,5,1,HL2,NA,NA
18HU01009_2001009086,105.33771,Phosphate_50_150,44.26983,-63.31966,2001,5,6,HL2,NA,NA
18HU01009_2001009263,111.2015,Phosphate_50_150,44.26522,-63.32547,2001,5,16,HL2,Halifax,1
18HU01009_2001009263,111.2015,Phosphate_50_150,44.26522,-63.32547,2001,5,16,HL2,North Sydney,0.7
18HU01009_2001009263,111.2015,Phosphate_50_150,44.26522,-63.32547,2001,5,16,HL2,Yarmouth,3
18HU01009_2001009290,118.97039,Phosphate_50_150,44.27033,-63.31866,2001,5,25,HL2,NA,NA
18HU01022_2001022007,86.62,Phosphate_50_150,44.2675,-63.31667,2001,5,30,HL2,NA,NA
18HU01022_2001022264,117.278015,Phosphate_50_150,44.27133,-63.32083,2001,6,15,HL2,Halifax,1
18HU01022_2001022264,117.278015,Phosphate_50_150,44.27133,-63.32083,2001,6,15,HL2,North Sydney,0.8
18HU01022_2001022264,117.278015,Phosphate_50_150,44.27133,-63.32083,2001,6,15,HL2,Yarmouth,3
18HU01022_7,87.5368632258064,Phosphate_50_150,44.26865,-63.31747,2001,5,30,HL2,NA,NA
18HU01061_2001061048,137.559,Phosphate_50_150,44.2705,-63.31667,2001,10,23,HL2,NA,NA
18HU01061_2001061130,130.247705,Phosphate_50_150,44.26283,-63.31283,2001,10,28,HL2,NA,NA
18HU01061_2001061305,121.0945,Phosphate_50_150,44.271,-63.31583,2001,11,7,HL2,NA,NA
18HU01064_2001072078,136.6435,Phosphate_50_150,44.26667,-63.31667,2001,12,8,HL2,NA,NA
18HU02054_2002054500,139.98275,Phosphate_50_150,44.26662,-63.3173,2002,10,3,HL2,NA,NA
18HU02064_2002064066,110.20765,Phosphate_50_150,44.26639,-63.31755,2002,10,18,HL2,NA,NA
18HU02064_2002064120,111.516,Phosphate_50_150,44.26616,-63.3155,2002,10,22,HL2,NA,NA
18HU02064_2002064216,110.662981818182,Phosphate_50_150,44.26313,-63.31816,2002,10,31,HL2,NA,NA
18HU02075_2002075211,65.7360362427854,Phosphate_50_150,44.28383,-63.31717,2002,12,12,HL2,NA,NA
18HU02075_2002075216,84.8679423127036,Phosphate_50_150,44.28417,-63.32083,2002,12,12,HL2,NA,NA
18HU03005_2003005001,100.10885,Phosphate_50_150,44.27193,-63.32455,2003,4,12,HL2,NA,NA
18HU03005_2003005085,94.4252721518987,Phosphate_50_150,44.26983,-63.32699,2003,4,18,HL2,NA,NA
18HU03010_2003010401,113.121702137014,Phosphate_50_150,44.26833,-63.32466,2003,5,16,HL2,Halifax,1
18HU03010_2003010401,113.121702137014,Phosphate_50_150,44.26833,-63.32466,2003,5,16,HL2,North Sydney,0.7
18HU03010_2003010401,113.121702137014,Phosphate_50_150,44.26833,-63.32466,2003,5,16,HL2,Yarmouth,3
18HU03021_2003021065,118.607,Phosphate_50_150,44.26566,-63.31583,2003,5,29,HL2,NA,NA
18HU03038_9,113.077768067232,Phosphate_50_150,44.2711,-63.32078,2003,7,13,HL2,NA,NA
18HU03067_2003067002,107.763824380167,Phosphate_50_150,44.27839,-63.29969,2003,10,20,HL2,NA,NA
18HU03067_2003067003,87.3561981270903,Phosphate_50_150,44.27839,-63.29969,2003,10,20,HL2,NA,NA
18HU03067_2003067004,114.670240736129,Phosphate_50_150,44.28018,-63.30863,2003,10,19,HL2,NA,NA
18HU03067_2003067005,93.0370626315789,Phosphate_50_150,44.27044,-63.31888,2003,10,20,HL2,NA,NA
18HU03067_2003067006,84.0206876097561,Phosphate_50_150,44.26989,-63.31713,2003,10,20,HL2,NA,NA
18HU03067_2003067162,115.107,Phosphate_50_150,44.27745,-63.30957,2003,10,31,HL2,NA,NA
18HU03072_2003072081,104.1455,Phosphate_50_150,44.26916,-63.31866,2003,11,12,HL2,NA,NA
18HU03078_2003078090,90.4647609861825,Phosphate_50_150,44.278,-63.319,2003,12,22,HL2,NA,NA
18HU04005_2004005001,89.958,Phosphate_50_150,44.26883,-63.31433,2004,4,6,HL2,NA,NA
18HU04009_2004009003,78.8390932682584,Phosphate_50_150,44.26628,-63.31735,2004,4,18,HL2,NA,NA
18HU04009_2004009244,99.0861265789474,Phosphate_50_150,44.26663,-63.3157,2004,5,8,HL2,NA,NA
18HU04016_8,103.089490403226,Phosphate_50_150,44.26755,-63.3094,2004,5,16,HL2,Halifax,1
18HU04016_8,103.089490403226,Phosphate_50_150,44.26755,-63.3094,2004,5,16,HL2,North Sydney,0.7
18HU04016_8,103.089490403226,Phosphate_50_150,44.26755,-63.3094,2004,5,16,HL2,Yarmouth,3
18HU04019_2004019999,95.277,Phosphate_50_150,44.26649,-63.3165,2004,6,10,HL2,NA,NA
18HU04055_2004055001,100.958,Phosphate_50_150,44.26583,-64.30117,2004,10,19,HL2,Halifax,1.1
18HU04055_2004055124,100.104,Phosphate_50_150,44.26699,-64.316,2004,10,29,HL2,NA,NA
18HU05021_2005021096,81.8834062509819,Phosphate_50_150,44.26583,-63.31816,2005,6,17,HL2,NA,NA
18HU05055_2005055001,120.144615384615,Phosphate_50_150,44.25019,-63.31516,2005,10,17,HL2,NA,NA
18HU05055_2005055091,123.4165,Phosphate_50_150,44.2699,-63.31958,2005,10,28,HL2,NA,NA
18HU06008_2006008007,105.22,Phosphate_50_150,44.26433,-63.32516,2006,4,21,HL2,NA,NA
18HU06008_2006008179,90.9630833333333,Phosphate_50_150,44.273,-63.32416,2006,5,6,HL2,NA,NA
18HU06052_2006052007,112.542237261307,Phosphate_50_150,44.26666,-63.31666,2006,10,5,HL2,NA,NA
18HU06052_2006052082,116.167585915684,Phosphate_50_150,44.26666,-63.33333,2006,10,13,HL2,NA,NA
18HU07001_2007001008,95.3335,Phosphate_50_150,44.27283,-63.32966,2007,4,4,HL2,NA,NA
18HU07001_2007001037,88.4992542372881,Phosphate_50_150,44.26983,-63.33499,2007,4,7,HL2,NA,NA
18HU07001_2007001181,96.2168846153846,Phosphate_50_150,44.2695,-63.33,2007,4,22,HL2,NA,NA
18HU07033_2007033093,102.8085,Phosphate_50_150,44.2685,-63.32066,2007,8,9,HL2,NA,NA
18HU07045_2007045008,111.819303030303,Phosphate_50_150,44.26857,-63.32329,2007,9,29,HL2,NA,NA
18HU07045_2007045076,102.620318181818,Phosphate_50_150,44.26677,-63.31562,2007,10,11,HL2,NA,NA
18HU07045_2007045195,104.761762523191,Phosphate_50_150,44.26682,-63.33473,2007,10,18,HL2,NA,NA
18HU08004_2008004011,101.633342093644,Phosphate_50_150,44.275,-63.3203,2008,4,15,HL2,Halifax,1
18HU08004_2008004011,101.633342093644,Phosphate_50_150,44.275,-63.3203,2008,4,15,HL2,North Sydney,0.7
18HU08004_2008004011,101.633342093644,Phosphate_50_150,44.275,-63.3203,2008,4,15,HL2,Yarmouth,3
18HU08004_2008004066,91.6181312999412,Phosphate_50_150,44.274,-63.3283,2008,4,19,HL2,NA,NA
18HU08006_18HU08006004,90.8046681818182,Phosphate_50_150,44.278,-63.3367,2008,5,11,HL2,NA,NA
18HU08037_2008037004,111.1585,Phosphate_50_150,44.26254,-63.33832,2008,9,28,HL2,NA,NA
18HU08037_2008037040,117.5775,Phosphate_50_150,44.26319,-63.30406,2008,10,6,HL2,NA,NA
18HU08037_2008037063,109.5535,Phosphate_50_150,44.27104,-63.31755,2008,10,9,HL2,NA,NA
18HU08037_2008037229,125.896959313726,Phosphate_50_150,44.26909,-63.32205,2008,10,20,HL2,NA,NA
18HU09005_2009005009,138.111644881915,Phosphate_50_150,44.2652,-63.3355,2009,4,10,HL2,NA,NA
18HU09005_2009005105,116.073319841299,Phosphate_50_150,44.2643,-63.338,2009,4,24,HL2,NA,NA
18HU09005_2009005175,108.084715968064,Phosphate_50_150,44.261,-63.3373,2009,4,29,HL2,NA,NA
18HU09048_2009048009,103.056734678222,Phosphate_50_150,44.2745,-63.3195,2009,9,27,HL2,NA,NA
18HU09048_2009048066,45.5129463040438,Phosphate_50_150,44.2697,-63.32,2009,10,5,HL2,NA,NA
18HU09048_2009048233,97.3306116114593,Phosphate_50_150,44.2622,-63.329,2009,10,19,HL2,NA,NA
18HU10006_2010006008,107.076402492193,Phosphate_50_150,44.2712,-63.324,2010,4,10,HL2,NA,NA
18HU10006_2010006020,NA,Phosphate_50_150,44.2513,-63.1678,2010,4,10,HL2,NA,NA
18HU10006_2010006206,82.5753178478484,Phosphate_50_150,44.2767,-63.3145,2010,4,25,HL2,NA,NA
18HU10014_18HU10014290,126.262,Phosphate_50_150,44.2669,-63.31838,2010,5,29,HL2,NA,NA
18HU10070_IML201007021,111.503978661494,Phosphate_50_150,44.26783,-63.3205,2010,11,7,HL2,NA,NA
18HU11004_2011004015,85.106074832271,Phosphate_50_150,44.2693,-63.3262,2011,4,7,HL2,NA,NA
18HU11004_2011004016,NA,Phosphate_50_150,44.2738,-63.3195,2011,4,8,HL2,NA,NA
18HU11004_2011004017,106.372475,Phosphate_50_150,44.2738,-63.3197,2011,4,8,HL2,NA,NA
18HU11004_2011004096,94.31334,Phosphate_50_150,44.2613,-63.3372,2011,4,14,HL2,NA,NA
18HU11004_2011004097,96.93858,Phosphate_50_150,44.2625,-63.3372,2011,4,14,HL2,NA,NA
18HU11004_2011004190,93.598337800416,Phosphate_50_150,44.27,-63.321,2011,4,23,HL2,NA,NA
18HU11009_18HU11009004,100.005818181818,Phosphate_50_150,44.26303,-63.33402,2011,5,6,HL2,NA,NA
18HU11009_18HU11009381,83.381,Phosphate_50_150,44.27118,-63.32272,2011,5,28,HL2,NA,NA
18HU11043_2011043009,115.988781210526,Phosphate_50_150,44.2703,-63.3188,2011,9,24,HL2,NA,NA
18HU11043_2011043069,112.186332039951,Phosphate_50_150,44.2735,-63.3277,2011,9,30,HL2,NA,NA
18HU11043_2011043191,111.098561081429,Phosphate_50_150,44.271,-63.3228,2011,10,14,HL2,NA,NA
18HU12042_101,118.565584615385,Phosphate_50_150,44.2725,-63.3132,2012,10,3,HL2,NA,NA
18HU12042_220,118.794,Phosphate_50_150,44.2715,-63.3153,2012,10,15,HL2,NA,NA
18HU12042_7,125.020909090909,Phosphate_50_150,44.2705,-63.3202,2012,9,25,HL2,NA,NA
18HU13004_011,80.55375,Phosphate_50_150,44.2717,-63.3167,2013,4,5,HL2,NA,NA
18HU13004_068,69.44925,Phosphate_50_150,44.2658,-63.3163,2013,4,12,HL2,NA,NA
18HU13004_232,90.1264338235294,Phosphate_50_150,44.1775,-63.2303,2013,4,25,HL2,NA,NA
18HU13004_235,92.6795,Phosphate_50_150,44.2682,-63.3168,2013,4,26,HL2,NA,NA
18HU13004_236,89.363,Phosphate_50_150,44.3163,-63.3507,2013,4,26,HL2,NA,NA
18HU13008_005,92.6210944797297,Phosphate_50_150,44.26613,-63.31396,2013,5,7,HL2,NA,NA
18HU13008_248,97.2457016075051,Phosphate_50_150,44.2663,-63.3128,2013,5,28,HL2,NA,NA
18HU13013_006,683.9175,Phosphate_50_150,44.2675,-63.3175,2013,6,4,HL2,NA,NA
18HU13013_336,710.275,Phosphate_50_150,44.2675,-63.3175,2013,6,16,HL2,NA,NA
18HU13037_017,106.556886363636,Phosphate_50_150,44.2597,-63.312,2013,9,22,HL2,NA,NA
18HU13037_249,95.60625,Phosphate_50_150,44.2592,-63.3095,2013,10,9,HL2,NA,NA
18HU14004_011,64.8770281552004,Phosphate_50_150,44.26668,-63.31694,2014,4,5,HL2,NA,NA
18HU14004_106,72.8657274486803,Phosphate_50_150,44.26894,-63.31976,2014,4,13,HL2,NA,NA
18HU14004_225,105.033675121742,Phosphate_50_150,44.26664,-63.32432,2014,4,23,HL2,NA,NA
18HU14007_004,70.9953101187807,Phosphate_50_150,44.273,-63.3268,2014,5,2,HL2,NA,NA
18HU14007_220,100.25983843309,Phosphate_50_150,44.265,-63.3192,2014,5,24,HL2,NA,NA
18HU14030_011,105.31783710823,Phosphate_50_150,44.266,-63.3182,2014,9,20,HL2,NA,NA
18HU14030_088,100.851179841802,Phosphate_50_150,44.2687,-63.315,2014,9,28,HL2,NA,NA
18HU14030_187,87.0309512558357,Phosphate_50_150,44.2663,-63.317,2014,10,8,HL2,NA,NA
18HU15004_006,95.2509783751062,Phosphate_50_150,44.27118,-63.31354,2015,4,18,HL2,NA,NA
18HU15004_074,89.1494545080532,Phosphate_50_150,44.2678,-63.32496,2015,4,22,HL2,NA,NA
18HU15004_140,104.237227066325,Phosphate_50_150,44.26634,-63.31683,2015,4,27,HL2,NA,NA
18HU15006_006,101.757756373471,Phosphate_50_150,44.26714,-63.31462,2015,5,5,HL2,NA,NA
18HU15030_007,106.063776919085,Phosphate_50_150,44.27342,-63.32498,2015,9,20,HL2,NA,NA
18HU15030_170,103.940608427579,Phosphate_50_150,44.25053,-63.32002,2015,10,4,HL2,NA,NA
18HU15030_287,110.440283307797,Phosphate_50_150,44.28332,-63.32624,2015,10,11,HL2,NA,NA
18HU16003_010,99.6716433648289,Phosphate_50_150,44.26486,-63.31688,2016,4,10,HL2,NA,NA
18HU16003_131,NA,Phosphate_50_150,44.267,-63.31656,2016,4,25,HL2,NA,NA
18HU16006_303,106.2771051,Phosphate_50_150,44.26658,-63.31654,2016,5,24,HL2,NA,NA
18HU16027_015,105.773828554377,Phosphate_50_150,44.26572,-63.31544,2016,9,16,HL2,North Sydney,0.9
18HU16027_280,93.5084256165919,Phosphate_50_150,44.26664,-63.31658,2016,10,6,HL2,NA,NA
18HU18004_079,88.6892579083571,Phosphate_50_150,44.2664,-63.3215,2018,4,13,HL2,NA,NA
18HU18008_267,82.19570977115,Phosphate_50_150,44.26568,-63.30844,2018,5,21,HL2,NA,NA
18HU18030_008,95.6078172251309,Phosphate_50_150,44.26672,-63.31646,2018,9,15,HL2,Halifax,1.1
18HU18030_008,95.6078172251309,Phosphate_50_150,44.26672,-63.31646,2018,9,15,HL2,North Sydney,0.9
18HU18030_008,95.6078172251309,Phosphate_50_150,44.26672,-63.31646,2018,9,15,HL2,Yarmouth,3
18HU18030_099,83.4545586142128,Phosphate_50_150,44.2665,-63.31742,2018,9,23,HL2,NA,NA
18HU18030_257,92.006839505277,Phosphate_50_150,44.267,-63.31808,2018,10,5,HL2,NA,NA
18HU99005_99003013,50.1905,Phosphate_50_150,44.26,-63.31,1999,4,9,HL2,NA,NA
18HU99005_99003216,90.29,Phosphate_50_150,44.27,-63.31,1999,4,18,HL2,NA,NA
18HU99022_18HU99022011,113.59449137931,Phosphate_50_150,44.26458,-63.3206,1999,6,27,HL2,NA,NA
18HU99054_99054004,99.07033,Phosphate_50_150,44.26116,-63.32766,1999,10,23,HL2,NA,NA
18HU99054_99054226,124.2995,Phosphate_50_150,44.28716,-63.27083,1999,11,5,HL2,NA,NA
18HU99054_99054286,112.571,Phosphate_50_150,44.26203,-63.3215,1999,11,12,HL2,NA,NA
18MF12001_18MF12001002,100.82025,Phosphate_50_150,44.2684,-63.31497,2012,6,1,HL2,NA,NA
18MH03014_2003014001,109.65875,Phosphate_50_150,44.26663,-63.31656,2003,5,5,HL2,NA,NA
18MH06059_2006059001,120.6685,Phosphate_50_150,44.29386,-63.27053,2006,11,12,HL2,NA,NA
18NE00026_2000026000,96.80763,Phosphate_50_150,44.26667,-63.31667,2000,6,29,HL2,NA,NA
18NE00026_2000026103,102.94921875,Phosphate_50_150,44.26165,-63.32168,2000,7,15,HL2,NA,NA
18NE00031_2000031126,103.598,Phosphate_50_150,44.26568,-63.31385,2000,7,29,HL2,NA,NA
18NE00065_99065000,92.2023125,Phosphate_50_150,44.26367,-63.33117,2000,2,15,HL2,Halifax,1
18NE00065_99065000,92.2023125,Phosphate_50_150,44.26367,-63.33117,2000,2,15,HL2,Yarmouth,3
18NE00066_99066001,96.28775,Phosphate_50_150,44.262,-63.313,2000,3,2,HL2,NA,NA
18NE00066_99066123,93.9345,Phosphate_50_150,44.26583,-63.3145,2000,3,17,HL2,NA,NA
18NE01003_2001003000,104.74225,Phosphate_50_150,44.26818,-63.31677,2001,2,13,HL2,NA,NA
18NE01004_2001004001,88.1799090909091,Phosphate_50_150,44.26205,-63.30927,2001,2,27,HL2,NA,NA
18NE01004_2001004094,87.558,Phosphate_50_150,44.26362,-63.3179,2001,3,14,HL2,NA,NA
18NE01032_2001032000,122.291425925926,Phosphate_50_150,44.25597,-63.33132,2001,7,3,HL2,NA,NA
18NE01037_2001037000,145.030524038462,Phosphate_50_150,44.26702,-63.31948,2001,7,16,HL2,Halifax,1
18NE01037_2001037000,145.030524038462,Phosphate_50_150,44.26702,-63.31948,2001,7,16,HL2,North Sydney,0.8
18NE01037_2001037000,145.030524038462,Phosphate_50_150,44.26702,-63.31948,2001,7,16,HL2,Yarmouth,3
18NE01037_2001037111,101.73875,Phosphate_50_150,44.26967,-63.31937,2001,7,30,HL2,NA,NA
18NE02002_2002002094,95.1048653846154,Phosphate_50_150,44.264,-63.31883,2002,3,1,HL2,NA,NA
18NE02003_2002003130,90.572,Phosphate_50_150,44.2639,-63.31705,2002,3,19,HL2,NA,NA
18NE02037_2002037000,108.2765,Phosphate_50_150,44.2661,-63.31538,2002,7,2,HL2,NA,NA
18NE02037_2002037125,140.929240384615,Phosphate_50_150,44.26605,-63.31148,2002,7,16,HL2,North Sydney,0.8
18NE02037_2002037125,140.929240384615,Phosphate_50_150,44.26605,-63.31148,2002,7,16,HL2,Yarmouth,3
18NE02040_2002040100,142.215,Phosphate_50_150,44.26666,-63.3167,2002,7,30,HL2,NA,NA
18NE02051_2002051204,149.382273148148,Phosphate_50_150,44.26666,-63.31666,2002,9,28,HL2,NA,NA
18NE03002_2003002000,108.42575,Phosphate_50_150,44.26366,-63.31033,2003,2,17,HL2,NA,NA
18NE03003_2003003000,90.3524460784314,Phosphate_50_150,44.27166,-63.29833,2003,3,4,HL2,NA,NA
18NE03003_2003003002,98.0217282430214,Phosphate_50_150,44.26733,-63.31966,2003,3,5,HL2,NA,NA
18NE03003_2003003112,92.49275,Phosphate_50_150,44.26813,-63.31203,2003,3,20,HL2,NA,NA
18NE03036_2003036000,109.5695,Phosphate_50_150,44.25999,-63.305,2003,6,26,HL2,NA,NA
18NE03036_2003036155,109.14578125,Phosphate_50_150,44.26549,-63.31816,2003,7,18,HL2,NA,NA
18NE03042_2003042078,118.5199375,Phosphate_50_150,44.26666,-63.32083,2003,7,31,HL2,NA,NA
18NE05004_2005004008,69.1480841937146,Phosphate_50_150,44.25716,-63.33083,2005,4,1,HL2,NA,NA
18NE05004_2005004111,72.9514582633452,Phosphate_50_150,44.26423,-63.31133,2005,4,10,HL2,NA,NA
18NE05027_2005027001,NA,Phosphate_50_150,44.32031,-63.29218,2005,6,27,HL2,NA,NA
18NE06030_2006030000,85.01595,Phosphate_50_150,44.27466,-63.32268,2006,7,6,HL2,NA,NA
18NE06036_2006036000,99.0779259259259,Phosphate_50_150,44.2718,-63.32458,2006,7,20,HL2,NA,NA
18NE06036_2006036102,101.330506410256,Phosphate_50_150,44.26959,-63.32403,2006,8,1,HL2,NA,NA
18NE09002_2009002001,75.011,Phosphate_50_150,44.27181,-63.32063,2009,3,27,HL2,NA,NA
18NE09027_2009027001,88.9924210526316,Phosphate_50_150,44.272,-63.3235,2009,7,1,HL2,NA,NA
18NE09027_2009027004,105.748,Phosphate_50_150,44.2025,-63.3895,2009,7,2,HL2,NA,NA
18NE09027_2009027094,89.886793814433,Phosphate_50_150,44.271,-63.3203,2009,7,13,HL2,NA,NA
18NE09027_2009027215,101.839381818182,Phosphate_50_150,44.2734,-63.3209,2009,7,28,HL2,NA,NA
18NE09841_2009841001,90.571,Phosphate_50_150,44.26701,-63.33933,2009,2,11,HL2,NA,NA
18NE09841_2009841058,91.9115,Phosphate_50_150,44.26883,-63.31549,2009,2,21,HL2,NA,NA
18NE10002_2010002066,78.8324333333333,Phosphate_50_150,44.2658,-63.3188,2010,3,21,HL2,NA,NA
18NE10027_2010027001,102.284111111111,Phosphate_50_150,44.26783,-63.31886,2010,7,2,HL2,NA,NA
18NE10027_2010027102,108.537,Phosphate_50_150,44.26633,-63.31673,2010,7,19,HL2,NA,NA
18NE10027_2010027195,121.805791666667,Phosphate_50_150,44.26791,-63.32543,2010,8,1,HL2,NA,NA
18NE11002_2011002000,103.988,Phosphate_50_150,44.26833,-63.31833,2011,2,5,HL2,NA,NA
18NE11002_2011002005,85.7488050847458,Phosphate_50_150,44.26371,-63.32051,2011,2,18,HL2,NA,NA
18NE11002_2011002068,93.006,Phosphate_50_150,44.2675,-63.3179,2011,3,7,HL2,NA,NA
18NE11025_2011025001,133.610726415094,Phosphate_50_150,44.266,-63.3187,2011,7,5,HL2,NA,NA
18NE11025_2011025169,127.58143,Phosphate_50_150,44.2668,-63.3182,2011,7,23,HL2,NA,NA
18NE11025_2011025281,127.233283018868,Phosphate_50_150,44.2663,-63.3137,2011,8,8,HL2,NA,NA
